"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"010111","Type 1","01","01","11","Horses; live, pure-bred breeding animals","Les chevaux ; animaux reproducteurs vivants de race pure"
"650100","Type 12","65","01","00","Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons) of felt","Formes de chapeaux, corps de chapeaux et capuchons en feutre, non moulés ni à bords façonnés ; plateaux et manchons (y compris les manchons à fente) en feutre"
"650200","Type 12","65","02","00","Hat-shapes; plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed","Formes de chapeau  ; tressé ou réalisé par assemblage de bandes de toute matière, ni bloquées en forme, ni à bords confectionnés, ni doublées, ni parées"
"650300","Type 12","65","03","00","Hats and other felt headgear; made from the hat bodies, hoods or plateaux of heading no. 6501, whether or not lined or trimmed","Chapeaux et autres couvre-chefs en feutre ; fabriqués à partir des corps de chapeaux, capuchons ou plateaux du no. 6501, même doublés ou parés"
"650400","Type 12","65","04","00","Hats and other headgear; plaited or made by assembling strips of any material, whether or not lined or trimmed","Chapeaux et autres couvre-chefs  ; tressé ou réalisé par assemblage de bandes de toute matière, doublées ou garnies ou non"
"650510","Type 12","65","05","10","Hair-nets; of any material, whether or not lined or trimmed","Filets à cheveux ; de toute matière, doublée ou garnie ou non"
"650590","Type 12","65","05","90","Hats and other headgear; knitted or crocheted, or made up from lace, felt or other textile fabrics, in the piece (but not in strips), whether or not lined or trimmed","Chapeaux et autres couvre-chefs  ; en bonneterie, ou confectionnés à partir de dentelles, de feutre ou d'autres matières textiles, en pièces (mais non en bandes), même doublés ou garnis"
"650610","Type 12","65","06","10","Headgear; safety, whether or not lined or trimmed","Couvre-chefs  ; de sécurité, même doublés ou garnis"
"650691","Type 12","65","06","91","Headgear; (other than safety headgear), of rubber or plastics, whether or not lined or trimmed","Couvre-chefs  ; (autres que les coiffures de sécurité), en caoutchouc ou en matière plastique, même doublés ou garnis"
"650692","Type 12","65","06","92","Headgear; (other than safety headgear), of furskin, whether or not lined or trimmed","Couvre-chefs  ; (autres que les coiffures de sécurité), en pelleteries, même doublées ou garnies"
"650699","Type 12","65","06","99","Headgear; (other than safety headgear), (of materials other than rubber, plastic or furskin), whether or not lined or trimmed","Couvre-chefs  ; (autres que les coiffures de sécurité), (en matières autres que le caoutchouc, la matière plastique ou les fourrures), même doublées ou garnies"
"650700","Type 12","65","07","00","Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps; for headgear","Bandeaux, doublures, housses, fonds de chapeaux, armatures de chapeaux, visières et jugulaires ; pour couvre-chef"
"660110","Type 12","66","01","10","Umbrellas and sun umbrellas; garden or similar umbrellas","Parapluies et ombrelles ; parasols de jardin ou similaires"
"660191","Type 12","66","01","91","Umbrellas and sun umbrellas; having a telescopic shaft, (excluding garden or similar umbrellas)","Parapluies et ombrelles ; à mât télescopique (à l'exclusion des parasols de jardin ou similaires)"
"660199","Type 12","66","01","99","Umbrellas and sun umbrellas; n.e.s. in heading no. 6601 (including walking stick umbrellas)","Parapluies et ombrelles ; n.c.a. dans la rubrique no. 6601 (y compris les parapluies cannes)"
"660200","Type 12","66","02","00","Walking-sticks, seat-sticks, whips, riding-crops and the like","Cannes, cannes-sièges, fouets, cravaches et articles similaires"
"660310","Type 12","66","03","10","Handles and knobs; of articles of heading no. 6601 or 6602","Poignées et boutons  ; des articles de la position no. 6601 ou 6602"
"660320","Type 12","66","03","20","Umbrella frames; including frames mounted on shafts (sticks)","Cadres de parapluies ; y compris les cadres montés sur des arbres (bâtons)"
"660390","Type 12","66","03","90","Trimmings, accessories and parts of articles of heading no. 6601 or 6602; n.e.s. in heading no. 6603","Garnitures, accessoires et parties d'articles du n°6601 ou 6602  ; n.c.a. dans la rubrique no. 6603"
"670100","Type 12","67","01","00","Skins and other parts of birds with their feathers or down; feathers, parts of feathers, down and articles thereof (other than goods of heading no. 0505 and worked quills and scapes)","Peaux et autres parties d'oiseaux avec leurs plumes ou duvet ; plumes, parties de plumes, duvet et articles en ces matières (autres que les produits du n°0505 et les piquants et hampes travaillés)"
"670210","Type 12","67","02","10","Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit, of plastics","Fleurs, feuillages et fruits artificiels et leurs parties ; articles en fleurs, feuillages ou fruits artificiels, en matières plastiques"
"670290","Type 12","67","02","90","Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit, of materials other than plastics","Fleurs, feuillages et fruits artificiels et leurs parties ; articles en fleurs, feuillages ou fruits artificiels, en matières autres que les matières plastiques"
"670300","Type 12","67","03","00","Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like","Cheveux humains, apprêtés, amincis, décolorés ou autrement travaillés  ; laine ou autres poils d'animaux ou autres matières textiles, préparés pour être utilisés dans la fabrication de perruques ou similaires"
"670411","Type 12","67","04","11","Wigs; complete, of synthetic textile materials","Perruques ; complet, en matières textiles synthétiques"
"670419","Type 12","67","04","19","False beards, eyebrows and eyelashes, switches and the like; of synthetic textile materials","Fausses barbes, sourcils et cils, interrupteurs et similaires ; de matières textiles synthétiques"
"670420","Type 12","67","04","20","Wigs, false beards, eyebrows and eyelashes, switches and the like and other articles n.e.s.; of human hair","Perruques, fausses barbes, sourcils et cils, interrupteurs et articles similaires et autres articles n.d.a.  ; de cheveux humains"
"670490","Type 12","67","04","90","Wigs, false beards, eyebrows and eyelashes, switches and the like and other articles n.e.s.; of animal hair or of textile materials other than synthetic","Perruques, fausses barbes, sourcils et cils, interrupteurs et articles similaires et autres articles n.d.a.  ; de poils d'animaux ou de matières textiles autres que synthétiques"
"680100","Type 13","68","01","00","Stone; setts, curbstones and flagstones, of natural stone (except slate)","Calcul ; pavés, margelles et dalles, en pierres naturelles (à l'exception de l'ardoise)"
"680210","Type 13","68","02","10","Tiles, cubes and similar articles; whether or not rectangular (including square), largest surface area of which is capable of being enclosed in square, side less than 7cm, coloured granules, chippings, powder","Tuiles, cubes et articles similaires ; rectangulaires ou non (y compris carrés), dont la plus grande surface peut être enfermée dans un carré, de côté inférieur à 7 cm, granulés colorés, éclats, poudre"
"680221","Type 13","68","02","21","Marble, travertine and alabaster; simply cut or sawn, with a flat or even surface","Marbre, travertin et albâtre ; simplement coupé ou scié, avec une surface plane ou régulière"
"680222","Type 13","68","02","22","Stone; calcareous (excluding marble, travertine, alabaster), articles thereof, simply cut or sawn, with a flat or even surface","Calcul ; calcaire (à l'exclusion du marbre, du travertin et de l'albâtre), ouvrages en ces matières, simplement taillés ou sciés, à surface plane ou régulière"
"680223","Type 13","68","02","23","Granite; articles thereof, simply cut or sawn, with a flat or even surface","Granit ; ouvrages en ces matières, simplement coupés ou sciés, à surface plane ou régulière"
"680229","Type 13","68","02","29","Stone; monumental or building stone, n.e.s. in item no. 6802.2, articles thereof, simply cut or sawn, with a flat or even surface","Calcul ; pierre de taille ou de construction, n.d.a. dans l'article no. 6802.2, les ouvrages en ces matières, simplement coupés ou sciés, à surface plane ou unie"
"680291","Type 13","68","02","91","Marble, travertine and alabaster; articles thereof, (other than simply cut or sawn, with a flat or even surface)","Marbre, travertin et albâtre ; ouvrages en ces matières (autres que simplement coupés ou sciés, à surface plane ou régulière)"
"680292","Type 13","68","02","92","Stone; calcareous (excluding marble, travertine, alabaster) articles thereof, (other than simply cut or sawn, with a flat or even surface)","Calcul ; ouvrages en calcaire (à l'exclusion du marbre, du travertin et de l'albâtre) (autres que simplement taillés ou sciés, à surface plane ou régulière)"
"680293","Type 13","68","02","93","Granite; articles thereof, (other than simply cut or sawn, with a flat or even surface)","Granit ; ouvrages en ces matières (autres que simplement coupés ou sciés, à surface plane ou régulière)"
"680299","Type 13","68","02","99","Stone; natural (excluding marble, travertine, alabaster, other calcareous stone or granite), monumental or building stone, (other than simply cut or sawn, with a flat or even surface)","Calcul ; pierre naturelle (à l'exclusion du marbre, du travertin, de l'albâtre, d'autres pierres calcaires ou du granit), pierre de taille ou de construction (autre que simplement taillée ou sciée, à surface plane ou régulière)"
"680300","Type 13","68","03","00","Slate, worked; and articles of slate or of agglomerated slate","Ardoise, travaillée ; et ouvrages en ardoise ou en ardoise agglomérée"
"680410","Type 13","68","04","10","Millstones and grindstones; for milling, grinding or pulping","Meules et meules ; pour fraiser, broyer ou réduire en pâte"
"680421","Type 13","68","04","21","Millstones, grindstones, grinding wheels and the like; of agglomerated synthetic or natural diamond","Meules, meules, meules et similaires ; de diamant synthétique ou naturel aggloméré"
"680422","Type 13","68","04","22","Millstones, grindstones, grinding wheels and the like; of other agglomerated abrasives or of ceramics","Meules, meules, meules et similaires ; d'autres abrasifs agglomérés ou de céramique"
"680423","Type 13","68","04","23","Millstones, grindstones, grinding wheels and the like; of natural stone","Meules, meules, meules et similaires ; de pierre naturelle"
"680430","Type 13","68","04","30","Stones; hand sharpening or polishing stones, of natural stone, agglomerated natural or artificial abrasives or ceramics, with or without parts of other materials","Des pierres ; pierres à aiguiser ou à polir à la main, en pierre naturelle, en abrasifs naturels ou artificiels agglomérés ou en céramique, avec ou sans parties en d'autres matières"
"680510","Type 13","68","05","10","Abrasive powder or grain; natural or artificial, on a base of woven textile fabric only, whether or not cut to shape or sewn or otherwise made up","Poudre ou grain abrasif ; naturels ou artificiels, à base de tissus uniquement, même découpés en forme ou cousus ou autrement confectionnés"
