"Code 6-digit","Section Code","Part 2-digit","Part 4-digit","Part 6-digit","Product Name","Nom du produit"
"711590","Type 14","71","15","90","Metal; precious or metal clad with precious metal, other than that of item no. 7115.10","Autres"
"711610","Type 14","71","16","10","Pearls; articles of natural or cultured pearls","En perles fines ou de culture"
"711620","Type 14","71","16","20","Stones; precious or semi-precious stones (natural, synthetic or reconstructed) articles of","En pierres gemmes ou en pierres synthétiques ou reconstituées"
"711711","Type 14","71","17","11","Jewellery; imitation, cuff links and studs, of base metal, whether or not plated with precious metal","En métaux communs, même argentés, dorés ou platinés : Boutons de manchettes et boutons similaires"
"711719","Type 14","71","17","19","Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal","En métaux communs, même argentés, dorés ou platinés : Autres"
"711790","Type 14","71","17","90","Jewellery; imitation, of other than base metal, whether or not plated with precious metal","Autres"
"711810","Type 14","71","18","10","Coin (other than gold coin), not being legal tender","Monnaies n'ayant pas cours légal, autres que les pièces d'or"
"711890","Type 14","71","18","90","Coin; other than coin of item no. 7118.10","Autres"
"720110","Type 15","72","01","10","Iron; non-alloy pig iron containing by weight 0.5% or less of phosphorus, in pigs, blocks or other primary forms","Fontes brutes non alliées contenant en poids 0,5 % ou moins de phosphore"
"720120","Type 15","72","01","20","Iron; non-alloy pig iron containing by weight more than 0.5% of phosphorus, in pigs, blocks or other primary forms","Fontes brutes non alliées contenant en poids plus de 0,5 % de phosphore"
"720150","Type 15","72","01","50","Iron; alloy pig iron, spiegeleisen, in pigs, blocks or other primary forms","Fontes brutes alliées ; fontes spiegel"
"720211","Type 15","72","02","11","Ferro-alloys; ferro-manganese, containing by weight more than 2% of carbon","Ferromanganèse : Contenant en poids plus de 2 % de carbone"
"720219","Type 15","72","02","19","Ferro-alloys; ferro-manganese, containing by weight 2% or less of carbon","Ferromanganèse : Autres"
"720221","Type 15","72","02","21","Ferro-alloys; ferro-silicon, containing by weight more than 55% of silicon","Ferrosilicium : Contenant en poids plus de 55 % de silicium"
"720229","Type 15","72","02","29","Ferro-alloys; ferro-silicon, containing by weight 55% or less of silicon","Ferrosilicium : Autres"
"720230","Type 15","72","02","30","Ferro-alloys; ferro-silico-manganese","Ferro-silico-manganèse"
"720241","Type 15","72","02","41","Ferro-alloys; ferro-chromium, containing by weight more than 4% of carbon","Ferrochrome : Contenant en poids plus de 4 % de carbone"
"720249","Type 15","72","02","49","Ferro-alloys; ferro-chromium, containing by weight 4% or less of carbon","Ferrochrome : Autres"
"720250","Type 15","72","02","50","Ferro-alloys; ferro-silico-chromium","Ferro-silico-chrome"
"720260","Type 15","72","02","60","Ferro-alloys; ferro-nickel","Ferronickel"
"720270","Type 15","72","02","70","Ferro-alloys; ferro-molybdenum","Ferromolybdène"
"720280","Type 15","72","02","80","Ferro-alloys; ferro-tungsten and ferro-silico-tungsten","Ferrotungstène et ferro-silico-tungstène"
"720291","Type 15","72","02","91","Ferro-alloys; ferro-titanium and ferro-silico-titanium","Autres : Ferrotitane et ferro-silico-titane"
"720292","Type 15","72","02","92","Ferro-alloys; ferro-vanadium","Autres : Ferrovanadium"
"720293","Type 15","72","02","93","Ferro-alloys; ferro-niobium","Autres : Ferroniobium"
"720299","Type 15","72","02","99","Ferro-alloys; n.e.s. in heading no. 7202","Autres : Autres"
"720310","Type 15","72","03","10","Ferrous products; obtained by direct reduction of iron ore, in lumps, pellets or similar forms","Produits ferreux obtenus par réduction directe des minerais de fer"
"720390","Type 15","72","03","90","Ferrous products; spongy ferrous products and iron having a minimum purity by weight of 99.94%, in lumps, pellets or similar forms","Autres"
"720410","Type 15","72","04","10","Ferrous waste and scrap; of cast iron","Déchets et débris de fonte"
"720421","Type 15","72","04","21","Ferrous waste and scrap; of stainless steel","Déchets et débris d'aciers alliés : D'aciers inoxydables"
"720429","Type 15","72","04","29","Ferrous waste and scrap; of alloy steel (excluding stainless)","Déchets et débris d'aciers alliés : Autres"
"720430","Type 15","72","04","30","Ferrous waste and scrap; of tinned iron or steel","Déchets et débris de fer ou d'acier étamés"
"720441","Type 15","72","04","41","Ferrous waste and scrap; turnings, shavings, chips, milling waste, sawdust, fillings, trimmings and stampings, whether or not in bundles","Autres déchets et débris : Tournures, frisons, copeaux, meulures, sciures, limailles et chutes d'estampage ou de découpage, même en paquets"
"720449","Type 15","72","04","49","Ferrous waste and scrap; n.e.s. in heading no. 7204","Autres déchets et débris : Autres"
"720450","Type 15","72","04","50","Ferrous products; remelting scrap ingots","Déchets lingotés"
"720510","Type 15","72","05","10","Iron or steel, pig iron, spiegeleisen; granules thereof","Grenailles"
"720521","Type 15","72","05","21","Alloy steel powders","Poudres : D'aciers alliés"
"720529","Type 15","72","05","29","Iron or steel, pig iron, spiegeleisen; powders (excluding alloy steel)","Poudres : Autres"
"720610","Type 15","72","06","10","Iron or non-alloy steel; ingots (excluding iron of heading no. 7203)","Lingots"
"720690","Type 15","72","06","90","Iron or non-alloy steel; primary forms (excluding ingots and iron of heading no. 7203)","Autres"
"720711","Type 15","72","07","11","Iron or non-alloy steel; semi-finished products of iron or non-alloy steel; containing by weight less than 0.25% of carbon, of rectangular (including square) cross-section, width less than twice thickness","Contenant en poids moins de 0,25 % de carbone : De section transversale carrée ou rectangulaire et dont la largeur est inférieure à deux fois l'épaisseur"
"720712","Type 15","72","07","12","Iron or non-alloy steel; semi-finished products of iron or non-alloy steel; containing by weight less than 0.25% of carbon, of rectangular (other than square) cross-section","Contenant en poids moins de 0,25 % de carbone : Autres, de section transversale rectangulaire"
"720719","Type 15","72","07","19","Iron or non-alloy steel; semi-finished products of iron or non-alloy steel, containing by weight less than 0.25% of carbon, other than rectangular or square cross-section","Contenant en poids moins de 0,25 % de carbone : Autres"
"720720","Type 15","72","07","20","Iron or non-alloy steel; semi-finished products of iron or non-alloy steel, containing by weight 0.25% or more of carbon","Contenant en poids 0,25 % ou plus de carbone"
"720810","Type 15","72","08","10","Iron or non-alloy steel; in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief","Enroulés, simplement laminés à chaud, présentant des motifs en relief"
"720825","Type 15","72","08","25","Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 4.75mm or more","Autres, enroulés, simplement laminés à chaud, décapés : D'une épaisseur de 4,75 mm ou plus"
"720826","Type 15","72","08","26","Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 3mm or more but less than 4.75mm","Autres, enroulés, simplement laminés à chaud, décapés : D'une épaisseur de 3 mm ou plus mais inférieure à 4,75 mm"
"720827","Type 15","72","08","27","Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of less than 3mm","Autres, enroulés, simplement laminés à chaud, décapés : D'une épaisseur inférieure à 3 mm"
"720836","Type 15","72","08","36","Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness exceeding 10mm","Autres, enroulés, simplement laminés à chaud : D'une épaisseur excédant 10 mm"
"720837","Type 15","72","08","37","Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 4.75mm or more but not exceeding 10mm","Autres, enroulés, simplement laminés à chaud : D'une épaisseur de 4,75 mm ou plus mais n'excédant pas 10 mm"
"720838","Type 15","72","08","38","Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm","Autres, enroulés, simplement laminés à chaud : D'une épaisseur de 3 mm ou plus mais inférieure à 4,75 mm"
"720839","Type 15","72","08","39","Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm","Autres, enroulés, simplement laminés à chaud : D'une épaisseur inférieure à 3 mm"
"720840","Type 15","72","08","40","Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief","Non enroulés, simplement laminés à chaud, présentant des motifs en relief"
"720851","Type 15","72","08","51","Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness exceeding 10mm","Autres, non enroulés, simplement laminés à chaud : D'une épaisseur excédant 10 mm"
"720852","Type 15","72","08","52","Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 4.75mm or more but not exceeding 10mm","Autres, non enroulés, simplement laminés à chaud : D'une épaisseur de 4,75 mm ou plus mais n'excédant pas 10 mm"
"720853","Type 15","72","08","53","Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 3mm or more but less than 4.75mm","Autres, non enroulés, simplement laminés à chaud : D'une épaisseur de 3 mm ou plus mais inférieure à 4,75 mm"
