"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"8537","Type 16","85","37","Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus of heading 8535 or 8536, for electric control or the distribution of electricity, including those incorporating instruments or apparatus of Chapter 90, and numerical control apparatus, other than switching apparatus of heading 85.17.","Tableaux, panneaux, consoles, pupitres, armoires et autres supports comportant plusieurs appareils des n°8535 ou 8536, pour la commande ou la distribution électrique, y compris ceux incorporant des instruments ou appareils du Chapitre 90 ainsi que les appareils de commande numérique, autres que les appareils de commutation du n°8517"
"8538","Type 16","85","38","Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537","Parties reconnaissables comme étant exclusivement ou principalement destinées aux appareils des n°8535, 8536 ou 8537"
"8539","Type 16","85","39","Electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps; arc-lamps; light-emitting diode (LED) light sources.","Lampes et tubes électriques à incandescence ou à décharge, y compris les articles dits « phares et projecteurs scellés » et les lampes et tubes à rayons ultraviolets ou infrarouges ; lampes à arc ; sources lumineuses à diodes émettrices de lumière (LED)."
"8540","Type 16","85","40","Thermionic, cold cathode or photo-cathode valves and tubes (for example, vacuum or vapour or gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray tubes, television camera tubes)","Lampes, tubes et valves électroniques à cathode chaude, à cathode froide ou à photocathode (lampes, tubes et valves à vide, à vapeur ou à gaz, tubes redresseurs à vapeur de mercure, tubes cathodiques, tubes et valves pour caméras de télévision, par exemple), autres que ceux du n°8539"
"8541","Type 16","85","41","Semiconductor devices (for example, diodes, transistors, semiconductor-based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals","Dispositifs à semi-conducteur (par exemple, diodes, transistors, transducteurs à semi-conducteur) ; dispositifs photosensibles à semi-conducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux ; diodes émettrices de lumière (LED), même assemblées avec d'autres diodes émettrices de lumière (LED) ; cristaux piézo-électriques montés"
"8542","Type 16","85","42","Electronic integrated circuits","Circuits intégrés électroniques"
"8543","Type 16","85","43","Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this Chapter.","Machines et appareils électriques ayant une fonction propre, non dénommés ni compris ailleurs dans le présent Chapitre"
"8544","Type 16","85","44","Insulated (including enamelled or anodised) wire, cable (including co-axial cable) and other insulated electric conductors, whether or not fitted with connectors; optical fibre cables, made up of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors","Fils, câbles (y compris les câbles coaxiaux) et autres conducteurs isolés pour l'électricité (même laqués ou oxydés anodiquement), munis ou non de pièces de connexion ; câbles de fibres optiques, constitués de fibres gainées individuellement, même comportant des conducteurs électriques ou munis de pièces de connexion"
"8545","Type 16","85","45","Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes.","Electrodes en charbon, balais en charbon, charbons pour lampes ou pour piles et autres articles en graphite ou en autre carbone, avec ou sans métal, pour usages électriques"
"8546","Type 16","85","46","Electrical insulators of any material.","Isolateurs en toutes matières pour l'électricité"
"8547","Type 16","85","47","Insulating fittings for electrical machines, appliances or equipment, being fittings wholly of insulating material apart from any minor components of metal (for example, threaded sockets) incorporated during moulding solely for purposes of assembly, other than insulators of heading 8546; electrical conduit tubing and joints therefor, of base metal lined with insulating material","Pièces isolantes, entièrement en matières isolantes ou comportant de simples pièces métalliques d'assemblage (douilles à pas de vis, par exemple) noyées dans la masse, pour machines, appareils ou installations électriques, autres que les isolateurs du n°8546 ; tubes isolateurs et leurs pièces de raccordement, en métaux communs, isolés intérieurement"
"8548","Type 16","85","48","Electrical parts of machinery or apparatus, not specified or included elsewhere in this Chapter","Parties électriques de machines ou d'appareils, non dénommées ni comprises ailleurs dans le présent Chapitre"
"8549","Type 16","85","49","Electrical and electronic waste and scrap.","Déchets et débris électriques et électroniques"
"8601","Type 17","86","01","Rail locomotives powered from an external source of electricity or by electric accumulators.","Locomotives et locotracteurs, à source extérieure d'électricité ou à accumulateurs électriques"
"8602","Type 17","86","02","Other rail locomotives; locomotive tenders.","Autres locomotives et locotracteurs ; tenders"
"8603","Type 17","86","03","Self-propelled railway or tramway coaches, vans and trucks, other than those of heading 8604","Automotrices et autorails, autres que ceux du n°8604"
"8604","Type 17","86","04","Railway or tramway maintenance or service vehicles, whether or not self-propelled (for example, workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)","Véhicules pour l'entretien ou le service des voies ferrées ou similaires, même autopropulsés (wagons-ateliers, wagons-grues, wagons équipés de bourreuses à ballast, aligneuses pour voies, voitures d'essais et draisines, par exemple)"
"8605","Type 17","86","05","Railway or tramway passenger coaches, not self-propelled; luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading 8604)","Voitures à voyageurs, fourgons à bagages, voitures postales et autres voitures spéciales, pour voies ferrées ou similaires (à l'exclusion des voitures du n°8604)"
"8606","Type 17","86","06","Railway or tramway goods vans and wagons, not self-propelled.","Wagons pour le transport sur rail de marchandises"
