"Code 4-digit","Section Code","Part 2-digit","Part 4-digit","Product Name","Nom du produit"
"9307","Type 19","93","07","Arms; swords, cutlasses, bayonets, lances and the like, parts thereof and scabbards and sheaths therefor","Sabres, épées, baïonnettes, lances et autres armes blanches, leurs parties et leurs fourreaux"
"9401","Type 20","94","01","Seats (not those of heading no. 9402), whether or not convertible into beds and parts thereof","Sièges (à l'exclusion de ceux du n°94.02), même transformables en lits, et leurs parties"
"9402","Type 20","94","02","Furniture; medical, surgical, dental or veterinary (e.g. operating tables, hospital beds, dentists' chairs) barbers' chairs; parts","Mobilier pour la médecine, la chirurgie, l'art dentaire ou l'art vétérinaire (tables d'opération, tables d'examen, lits à mécanisme pour usages cliniques, fauteuils de dentistes, par exemple) ; fauteuils pour salons de coiffure et fauteuils similaires, avec dispositif à la fois d'orientation et d'élévation ; parties de ces articles"
"9403","Type 20","94","03","Furniture and parts thereof, n.e.c. in chapter 94","Autres meubles et leurs parties"
"9404","Type 20","94","04","Mattress supports; articles of bedding (e.g. mattresses, quilts, eiderdowns, cushions pouffes and pillows), fitted with springs or stuffed, whether or not covered","Sommiers ; articles de literie et articles similaires (matelas, couvre-pieds, édredons, coussins, poufs, oreillers, par exemple) comportant des ressorts ou bien rembourrés ou garnis intérieurement de toutes matières, y compris ceux en caoutchouc alvéolaire ou en matières plastiques alvéolaires, recouverts ou non"
"9405","Type 20","94","05","Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","Appareils d'éclairage (y compris les projecteurs) et leurs parties, non dénommés ni compris ailleurs ; lampes-réclames, enseignes lumineuses, plaques indicatrices lumineuses et articles similaires, possédant une source d'éclairage fixée à demeure, et leurs parties non dénommées ni comprises ailleurs"
"9406","Type 20","94","06","Buildings; prefabricated","Constructions préfabriquées"
"9503","Type 20","95","03","Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds","Tricycles, trottinettes, autos à pédales et jouets à roues similaires ; landaus et poussettes pour poupées ; poupées ; autres jouets  ; modèles réduits et modèles similaires pour le divertissement, animés ou non ; puzzles de tout genre"
"9504","Type 20","95","04","Video game consoles and machines, articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment","Consoles et machines de jeux vidéo, articles pour jeux de société, y compris les jeux à moteur ou à mouvement, les billards, les tables spéciales pour jeux de casino et les jeux de quilles automatiques (bowlings, par exemple)."
"9505","Type 20","95","05","Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes","Articles pour fêtes, carnaval ou autres divertissements, y compris les articles de magie et articles-surprises."
"9506","Type 20","95","06","Gymnastics, athletics, other sports (including table tennis) or outdoor games equipment, n.e.c. in this chapter, swimming pools and paddling pools","Articles et matériel pour la culture physique, la gymnastique, l'athlétisme, les autres sports (y compris le tennis de table) ou les jeux de plein air, non dénommés ni compris ailleurs dans le présent Chapitre ; piscines et pataugeoires"
"9507","Type 20","95","07","Fishing rods, fish-hooks and other line fishing tackle; fish landing nets and the like; decoy birds (not those of heading no. 9208 or 9705) and similar hunting or shooting requisites","Cannes à pêche, hameçons et autres articles pour la pêche à la ligne ; épuisettes pour tous usages ; leurres (autres que ceux des n°9208 ou 9705) et articles de chasse similaires"
"9508","Type 20","95","08","Roundabouts, swings, shooting galleries, other fairground amusements, travelling circuses, travelling menageries and travelling theatres","Manèges, balançoires, stands de tir et autres attractions foraines ; cirques ambulants et ménageries ambulantes ; théâtres ambulants"
"9601","Type 20","96","01","Ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles of these materials; worked, (including articles obtained by moulding)","Ivoire, os, écaille de tortue, corne, bois d'animaux, corail, nacre et autres matières animales à tailler, travaillés, et ouvrages en ces matières (y compris les ouvrages obtenus par moulage)"
"9602","Type 20","96","02","Vegetable, mineral carving material and articles of these materials, moulded or carved articles of wax, stearin, natural gums, resins or modelling pastes, worked unhardened gelatin (not heading no. 3503)","Matières végétales ou minérales à tailler, travaillées, et ouvrages en ces matières ; ouvrages moulés ou taillés en cire, en paraffine, en stéarine, en gommes ou résines naturelles, en pâtes à modeler, et autres ouvrages moulés ou taillés, non dénommés ni compris ailleurs ; gélatine non durcie travaillée, autre que celle du n°3503, et ouvrages en gélatine non durcie"
"9603","Type 20","96","03","Brooms, brushes (including parts of machines), hand operated floor sweepers, mops and feather dusters; knots and tufts for broom or brush making; paint pads and rollers; squeegees","Balais et brosses, même constituant des parties de machines, d'appareils ou de véhicules, balais mécaniques pour emploi à la main, autres qu'à moteur, pinceaux et plumeaux ; têtes préparées pour articles de brosserie ; tampons et rouleaux à peindre ; raclettes en caoutchouc ou en matières souples analogues"
"9604","Type 20","96","04","Hand sieves and hand riddles","Tamis et cribles, à main"
"9605","Type 20","96","05","Travel sets; for personal toilet, sewing, shoe or clothes cleaning","Assortiments de voyage pour la toilette des personnes, la couture ou le nettoyage des chaussures ou des vêtements"
"9606","Type 20","96","06","Buttons, press-fasteners, snap-fasteners and press-studs, button moulds and other parts of these articles; button blanks","Boutons et boutons-pression ; formes pour boutons et autres parties de boutons ou de boutons-pression ; ébauches de boutons"
"9607","Type 20","96","07","Slide fasteners and parts thereof","Fermetures à glissière et leurs parties"
"9608","Type 20","96","08","Pens; ball-point, felt tipped, other porous tipped pens; fountain pens, stylograph pens duplicating stylos, propelling or sliding pencils; parts of the foregoing, excluding those of heading no. 9609","Stylos et crayons à bille ; stylos et marqueurs à mèche feutre ou à autres pointes poreuses ; stylos à plume et autres stylos ; stylets pour duplicateurs ; porte-mine ; porte-plume, porte-crayon et articles similaires ; parties (y compris les capuchons et les agrafes) de ces articles, à l'exclusion de celles du n°9609"
"9609","Type 20","96","09","Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks","Crayons (autres que les crayons du n°96.08), mines, pastels, fusains, craies à écrire ou à dessiner et craies de tailleurs"
"9610","Type 20","96","10","Slates and boards, with writing or drawing surfaces, whether or not framed","Ardoises et tableaux pour l'écriture ou le dessin, même encadrés"
"9611","Type 20","96","11","Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets","Dateurs, cachets, numéroteurs, timbres et articles similaires (y compris les appareils pour l'impression d'étiquettes), à main ; composteurs et imprimeries comportant des composteurs, à main"
"9612","Type 20","96","12","Typewriter, similar ribbons, inked, otherwise prepared for giving impressions, whether or not on spools or in cartridges; ink pads, whether or not inked, with or without boxes","Rubans encreurs pour machines à écrire et rubans encreurs similaires, encrés ou autrement préparés en vue de laisser des empreintes, même montés sur bobines ou en cartouches ; tampons encreurs même imprégnés, avec ou sans boîte"
"9613","Type 20","96","13","Cigarette lighters and other lighters, whether or not mechanical or electrical and parts thereof other than flints and wicks","Briquets et allumeurs (à l'exclusion des allumeurs du n°3603), même mécaniques ou électriques, et leurs parties autres que les pierres et les mèches"
